item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
25,1,1,2448242782050,2448242782051,2448242782051,2448242782691,2448242782885,2448242785755,2448242785755,1,640,2870,3704
26,2,1,2448242782885,2448242782885,2448242782885,2448242783540,2448242783732,2448242786743,2448242786743,0,655,3011,3858
27,3,1,2448242783894,2448242783894,2448242783894,2448242784550,2448242784745,2448242787551,2448242787552,0,656,2806,3657
28,0,1,2448242784745,2448242784745,2448242784745,2448242785402,2448242785594,2448242788563,2448242788563,0,657,2969,3818
29,1,1,2448242785756,2448242785756,2448242785756,2448242786396,2448242786583,2448242789561,2448242789561,0,640,2978,3805
30,2,1,2448242786743,2448242786744,2448242786744,2448242787380,2448242787570,2448242790363,2448242790364,1,636,2793,3619
31,3,1,2448242787570,2448242787570,2448242787570,2448242788209,2448242788406,2448242791378,2448242791379,0,639,2972,3808
32,0,1,2448242788564,2448242788564,2448242788564,2448242789212,2448242789407,2448242792198,2448242792199,0,648,2791,3634
33,1,1,2448242789562,2448242789562,2448242789562,2448242790186,2448242790382,2448242793105,2448242793106,0,624,2723,3543
34,2,1,2448242790382,2448242790382,2448242790382,2448242791021,2448242791217,2448242794106,2448242794106,0,639,2889,3724
35,3,1,2448242791379,2448242791379,2448242791379,2448242792026,2448242792217,2448242795158,2448242795158,0,647,2941,3779
36,0,1,2448242792217,2448242792217,2448242792217,2448242792757,2448242792946,2448242795783,2448242795783,0,540,2837,3566
37,1,1,2448242793106,2448242793106,2448242793106,2448242793166,2448242793328,2448242795900,2448242795900,0,60,2572,2794
38,2,1,2448242794107,2448242794107,2448242794107,2448242794108,2448242794265,2448242795900,2448242795900,0,1,1635,1793
39,3,1,2448242795158,2448242795158,2448242795158,2448242795160,2448242795316,2448242795900,2448242795900,0,2,584,742
40,0,1,2448242795784,2448242795784,2448242795784,2448242795785,2448242795901,2448242796060,2448242796060,0,1,159,276
41,1,1,2448242795901,2448242795901,2448242795901,2448242795902,2448242796061,2448242796566,2448242796567,0,1,505,665
42,2,1,2448242795902,2448242795903,2448242795903,2448242795903,2448242796062,2448242796567,2448242796567,1,0,505,664
43,3,1,2448242795903,2448242795903,2448242795903,2448242795904,2448242796062,2448242796567,2448242796567,0,1,505,664
44,0,1,2448242796062,2448242796062,2448242796062,2448242796398,2448242796578,2448242797162,2448242797162,0,336,584,1100
45,1,1,2448242796578,2448242796578,2448242796578,2448242796579,2448242797165,2448242797686,2448242797686,0,1,521,1108
46,2,1,2448242796579,2448242796579,2448242796579,2448242796989,2448242797174,2448242797688,2448242797688,0,410,514,1109
47,3,1,2448242796989,2448242796990,2448242796990,2448242796990,2448242797175,2448242797688,2448242797688,1,0,513,698
48,0,1,2448242797175,2448242797175,2448242797175,2448242797515,2448242797699,2448242798222,2448242798222,0,340,523,1047
49,1,1,2448242797699,2448242797699,2448242797699,2448242797700,2448242798224,2448242799031,2448242799031,0,1,807,1332
50,2,1,2448242797700,2448242797700,2448242797700,2448242798054,2448242798233,2448242799033,2448242799033,0,354,800,1333
51,3,1,2448242798054,2448242798054,2448242798054,2448242798055,2448242798234,2448242799034,2448242799034,0,1,800,980
52,0,1,2448242798234,2448242798234,2448242798234,2448242798855,2448242799053,2448242800046,2448242800046,0,621,993,1812
53,1,1,2448242799053,2448242799053,2448242799053,2448242799703,2448242800064,2448242801104,2448242801104,0,650,1040,2051
54,2,1,2448242799703,2448242799703,2448242799703,2448242799864,2448242800069,2448242801929,2448242801929,0,161,1860,2226
55,3,1,2448242799864,2448242799865,2448242799865,2448242799867,2448242800069,2448242801929,2448242801930,1,2,1860,2064
56,0,1,2448242800069,2448242800070,2448242800070,2448242800739,2448242800940,2448242802260,2448242802260,1,669,1320,2190
57,1,1,2448242801105,2448242801105,2448242801105,2448242801756,2448242801950,2448242802898,2448242802898,0,651,948,1793
58,2,1,2448242801950,2448242801950,2448242801950,2448242802105,2448242802267,2448242803056,2448242803056,0,155,789,1106
59,3,1,2448242802105,2448242802105,2448242802105,2448242802106,2448242802267,2448242803056,2448242803056,0,1,789,951
60,0,1,2448242802267,2448242802267,2448242802267,2448242802268,2448242802428,2448242803056,2448242803056,0,1,628,789
61,1,1,2448242802898,2448242802898,2448242802898,2448242802899,2448242803057,2448242803575,2448242803575,0,1,518,677
62,2,1,2448242803057,2448242803057,2448242803057,2448242803058,2448242803578,2448242803748,2448242803749,0,1,170,691
63,3,1,2448242803058,2448242803058,2448242803058,2448242803059,2448242803578,2448242803749,2448242803749,0,1,171,691
64,0,1,2448242803059,2448242803059,2448242803059,2448242803410,2448242803588,2448242804269,2448242804269,0,351,681,1210
65,1,1,2448242803588,2448242803588,2448242803588,2448242803589,2448242803750,2448242804269,2448242804269,0,1,519,681
66,2,1,2448242803750,2448242803750,2448242803750,2448242804098,2448242804280,2448242804827,2448242804827,0,348,547,1077
67,3,1,2448242804098,2448242804098,2448242804098,2448242804099,2448242804281,2448242804828,2448242804828,0,1,547,730
68,0,1,2448242804281,2448242804281,2448242804281,2448242804655,2448242804838,2448242805368,2448242805369,0,374,530,1087
69,1,1,2448242804655,2448242804656,2448242804656,2448242804656,2448242804839,2448242805369,2448242805369,1,0,530,713
70,2,1,2448242804839,2448242804839,2448242804839,2448242805192,2448242805380,2448242806831,2448242806831,0,353,1451,1992
71,3,1,2448242805192,2448242805193,2448242805193,2448242805193,2448242805381,2448242806832,2448242806832,1,0,1451,1639
72,0,1,2448242805381,2448242805381,2448242805381,2448242806022,2448242806851,2448242807833,2448242807833,0,641,982,2452
73,1,1,2448242806022,2448242806022,2448242806022,2448242806651,2448242806868,2448242808592,2448242808593,0,629,1724,2570
74,2,1,2448242806869,2448242806869,2448242806869,2448242807022,2448242807202,2448242809421,2448242809421,0,153,2219,2552
75,3,1,2448242807022,2448242807023,2448242807023,2448242807026,2448242807203,2448242809421,2448242809421,1,3,2218,2398
76,0,1,2448242807834,2448242807834,2448242807834,2448242808458,2448242808620,2448242809759,2448242809760,0,624,1139,1925
77,1,1,2448242808620,2448242808620,2448242808620,2448242809241,2448242809441,2448242810550,2448242810550,0,621,1109,1930
78,2,1,2448242809441,2448242809441,2448242809441,2448242809593,2448242809766,2448242810689,2448242810689,0,152,923,1248
79,3,1,2448242809593,2448242809593,2448242809593,2448242809595,2448242809766,2448242810689,2448242810689,0,2,923,1096
80,0,1,2448242809766,2448242809767,2448242809767,2448242809768,2448242809925,2448242810689,2448242810689,1,1,764,922
81,1,1,2448242810550,2448242810550,2448242810550,2448242810552,2448242810690,2448242811193,2448242811193,0,2,503,643
82,2,1,2448242810690,2448242810690,2448242810690,2448242810691,2448242811195,2448242811365,2448242811365,0,1,170,675
83,3,1,2448242810691,2448242810692,2448242810692,2448242810692,2448242811195,2448242811366,2448242811366,1,0,171,674
84,0,1,2448242810692,2448242810692,2448242810692,2448242811024,2448242811205,2448242811868,2448242811868,0,332,663,1176
85,1,1,2448242811205,2448242811205,2448242811205,2448242811206,2448242811367,2448242811868,2448242811868,0,1,501,663
86,2,1,2448242811367,2448242811367,2448242811367,2448242811702,2448242811879,2448242812391,2448242812391,0,335,512,1024
87,3,1,2448242811702,2448242811702,2448242811702,2448242811703,2448242811879,2448242812391,2448242812391,0,1,512,689
88,0,1,2448242811879,2448242811879,2448242811879,2448242812217,2448242812402,2448242812985,2448242812985,0,338,583,1106
89,1,1,2448242812218,2448242812218,2448242812218,2448242812219,2448242812402,2448242812985,2448242812985,0,1,583,767
90,2,1,2448242812402,2448242812403,2448242812403,2448242812810,2448242812997,2448242814417,2448242814417,1,407,1420,2014
91,3,1,2448242812810,2448242812810,2448242812810,2448242812811,2448242812998,2448242814417,2448242814417,0,1,1419,1607
92,0,1,2448242812998,2448242812998,2448242812998,2448242813606,2448242814437,2448242815392,2448242815392,0,608,955,2394
93,1,1,2448242813606,2448242813606,2448242813606,2448242814236,2448242814453,2448242816200,2448242816201,0,630,1747,2594
94,2,1,2448242814454,2448242814454,2448242814454,2448242814611,2448242814791,2448242817032,2448242817032,0,157,2241,2578
95,3,1,2448242814611,2448242814611,2448242814611,2448242814614,2448242814792,2448242817032,2448242817033,0,3,2240,2421
96,0,1,2448242815393,2448242815393,2448242815393,2448242816029,2448242816219,2448242817378,2448242817378,0,636,1159,1985
97,1,1,2448242816219,2448242816219,2448242816219,2448242816848,2448242817053,2448242818172,2448242818172,0,629,1119,1953
98,2,1,2448242817053,2448242817054,2448242817054,2448242817206,2448242817384,2448242818330,2448242818330,1,152,946,1276
99,3,1,2448242817206,2448242817206,2448242817206,2448242817207,2448242817385,2448242818330,2448242818330,0,1,945,1124
100,0,1,2448242817385,2448242817385,2448242817385,2448242817387,2448242817545,2448242818331,2448242818331,0,2,786,946
101,1,1,2448242818172,2448242818172,2448242818172,2448242818174,2448242818332,2448242818833,2448242818833,0,2,501,661
102,2,1,2448242818332,2448242818332,2448242818332,2448242818333,2448242818835,2448242819005,2448242819005,0,1,170,673
103,3,1,2448242818333,2448242818333,2448242818333,2448242818334,2448242818836,2448242819005,2448242819006,0,1,169,672
104,0,1,2448242818334,2448242818334,2448242818334,2448242818664,2448242818846,2448242819521,2448242819521,0,330,675,1187
105,1,1,2448242818846,2448242818846,2448242818846,2448242818847,2448242819007,2448242819521,2448242819521,0,1,514,675
106,2,1,2448242819007,2448242819007,2448242819007,2448242819353,2448242819532,2448242820055,2448242820055,0,346,523,1048
107,3,1,2448242819353,2448242819353,2448242819353,2448242819354,2448242819532,2448242820055,2448242820055,0,1,523,702
108,0,1,2448242819532,2448242819532,2448242819532,2448242819882,2448242820066,2448242820587,2448242820588,0,350,521,1055
109,1,1,2448242819883,2448242819883,2448242819883,2448242819884,2448242820067,2448242820588,2448242820588,0,1,521,705
110,2,1,2448242820067,2448242820067,2448242820067,2448242820416,2448242820611,2448242822023,2448242822023,0,349,1412,1956
111,3,1,2448242820416,2448242820416,2448242820416,2448242820417,2448242820612,2448242822023,2448242822023,0,1,1411,1607
112,0,1,2448242820612,2448242820612,2448242820612,2448242821229,2448242822043,2448242823012,2448242823013,0,617,969,2400
113,1,1,2448242821230,2448242821230,2448242821230,2448242821839,2448242822059,2448242823951,2448242823951,0,609,1892,2721
114,2,1,2448242822059,2448242822060,2448242822060,2448242822210,2448242822385,2448242824722,2448242824723,1,150,2337,2662
115,3,1,2448242822210,2448242822210,2448242822210,2448242822212,2448242822386,2448242824723,2448242824723,0,2,2337,2513
116,0,1,2448242823013,2448242823013,2448242823013,2448242823595,2448242823789,2448242825068,2448242825068,0,582,1279,2055
117,1,1,2448242823952,2448242823952,2448242823952,2448242824549,2448242824743,2448242825860,2448242825860,0,597,1117,1908
118,2,1,2448242824744,2448242824744,2448242824744,2448242824895,2448242825075,2448242826017,2448242826018,0,151,942,1273
119,3,1,2448242824895,2448242824896,2448242824896,2448242824897,2448242825075,2448242826018,2448242826018,1,1,943,1122
120,0,1,2448242825075,2448242825075,2448242825075,2448242825077,2448242825236,2448242826018,2448242826018,0,2,782,943
121,1,1,2448242825861,2448242825861,2448242825861,2448242825862,2448242826019,2448242826523,2448242826523,0,1,504,662
122,2,1,2448242826019,2448242826019,2448242826019,2448242826020,2448242826525,2448242826694,2448242826694,0,1,169,675
123,3,1,2448242826021,2448242826021,2448242826021,2448242826021,2448242826526,2448242826695,2448242826695,0,0,169,674
124,0,1,2448242826022,2448242826022,2448242826022,2448242826352,2448242826536,2448242827202,2448242827202,0,330,666,1180
125,1,1,2448242826536,2448242826536,2448242826536,2448242826537,2448242826696,2448242827203,2448242827203,0,1,507,667
126,2,1,2448242826696,2448242826696,2448242826696,2448242827032,2448242827213,2448242827741,2448242827741,0,336,528,1045
127,3,1,2448242827032,2448242827032,2448242827032,2448242827033,2448242827214,2448242827742,2448242827742,0,1,528,710
128,0,1,2448242827214,2448242827214,2448242827214,2448242827561,2448242827752,2448242828258,2448242828258,0,347,506,1044
129,1,1,2448242827574,2448242827574,2448242827574,2448242827575,2448242827752,2448242828259,2448242828259,0,1,507,685
130,2,1,2448242827752,2448242827753,2448242827753,2448242828085,2448242828270,2448242829719,2448242829719,1,332,1449,1966
131,3,1,2448242828085,2448242828085,2448242828085,2448242828086,2448242828270,2448242829719,2448242829720,0,1,1449,1634
132,0,1,2448242828270,2448242828270,2448242828270,2448242828932,2448242829739,2448242830719,2448242830719,0,662,980,2449
133,1,1,2448242828932,2448242828932,2448242828932,2448242829526,2448242829756,2448242831506,2448242831506,0,594,1750,2574
134,2,1,2448242829756,2448242829757,2448242829757,2448242829908,2448242830087,2448242832320,2448242832320,1,151,2233,2563
135,3,1,2448242829908,2448242829908,2448242829908,2448242829910,2448242830087,2448242832321,2448242832321,0,2,2234,2413
136,0,1,2448242830719,2448242830719,2448242830719,2448242831330,2448242831525,2448242832664,2448242832665,0,611,1139,1945
137,1,1,2448242831525,2448242831525,2448242831525,2448242832145,2448242832341,2448242833463,2448242833463,0,620,1122,1938
138,2,1,2448242832341,2448242832341,2448242832341,2448242832490,2448242832671,2448242833621,2448242833621,0,149,950,1280
139,3,1,2448242832490,2448242832490,2448242832490,2448242832491,2448242832671,2448242833621,2448242833621,0,1,950,1131
140,0,1,2448242832671,2448242832671,2448242832671,2448242832673,2448242832836,2448242833622,2448242833622,0,2,786,951
141,1,1,2448242833463,2448242833463,2448242833463,2448242833464,2448242833623,2448242834133,2448242834133,0,1,510,670
142,2,1,2448242833623,2448242833623,2448242833623,2448242833624,2448242834135,2448242834306,2448242834306,0,1,171,683
143,3,1,2448242833624,2448242833624,2448242833624,2448242833625,2448242834136,2448242834307,2448242834307,0,1,171,683
144,0,1,2448242833625,2448242833625,2448242833625,2448242833967,2448242834146,2448242834814,2448242834814,0,342,668,1189
145,1,1,2448242834146,2448242834146,2448242834146,2448242834147,2448242834308,2448242834814,2448242834814,0,1,506,668
146,2,1,2448242834308,2448242834308,2448242834308,2448242834643,2448242834825,2448242835356,2448242835356,0,335,531,1048
147,3,1,2448242834643,2448242834643,2448242834643,2448242834644,2448242834826,2448242835356,2448242835357,0,1,530,713
148,0,1,2448242834826,2448242834826,2448242834826,2448242835185,2448242835368,2448242835877,2448242835877,0,359,509,1051
149,1,1,2448242835186,2448242835186,2448242835186,2448242835187,2448242835368,2448242835877,2448242835878,0,1,509,691
150,2,1,2448242835368,2448242835368,2448242835368,2448242835705,2448242835889,2448242837316,2448242837316,0,337,1427,1948
151,3,1,2448242835705,2448242835705,2448242835705,2448242835706,2448242835889,2448242837316,2448242837316,0,1,1427,1611
152,0,1,2448242835889,2448242835889,2448242835889,2448242836515,2448242837336,2448242838281,2448242838281,0,626,945,2392
153,1,1,2448242836515,2448242836515,2448242836515,2448242837135,2448242837353,2448242839066,2448242839066,0,620,1713,2551
154,2,1,2448242837353,2448242837353,2448242837353,2448242837503,2448242837681,2448242839875,2448242839875,0,150,2194,2522
155,3,1,2448242837503,2448242837503,2448242837503,2448242837505,2448242837682,2448242839875,2448242839876,0,2,2193,2372
156,0,1,2448242838281,2448242838281,2448242838281,2448242838891,2448242839084,2448242840224,2448242840224,0,610,1140,1943
157,1,1,2448242839084,2448242839084,2448242839084,2448242839701,2448242839895,2448242841020,2448242841020,0,617,1125,1936
158,2,1,2448242839896,2448242839896,2448242839896,2448242840048,2448242840230,2448242841178,2448242841178,0,152,948,1282
159,3,1,2448242840048,2448242840048,2448242840048,2448242840049,2448242840231,2448242841178,2448242841178,0,1,947,1130
160,0,1,2448242840231,2448242840231,2448242840231,2448242840233,2448242840391,2448242841178,2448242841178,0,2,787,947
161,1,1,2448242841020,2448242841020,2448242841020,2448242841021,2448242841179,2448242841689,2448242841690,0,1,510,669
162,2,1,2448242841179,2448242841179,2448242841179,2448242841180,2448242841692,2448242841862,2448242841863,0,1,170,683
163,3,1,2448242841181,2448242841181,2448242841181,2448242841182,2448242841692,2448242841863,2448242841863,0,1,171,682
164,0,1,2448242841182,2448242841182,2448242841182,2448242841523,2448242841702,2448242842335,2448242842336,0,341,633,1153
165,1,1,2448242841702,2448242841702,2448242841702,2448242841703,2448242841864,2448242842336,2448242842336,0,1,472,634
166,2,1,2448242841864,2448242841864,2448242841864,2448242842211,2448242842346,2448242842852,2448242842852,0,347,506,988
167,3,1,2448242842211,2448242842211,2448242842211,2448242842212,2448242842347,2448242842853,2448242842853,0,1,506,642
168,0,1,2448242842347,2448242842347,2448242842347,2448242842680,2448242842863,2448242843393,2448242843393,0,333,530,1046
169,1,1,2448242842681,2448242842681,2448242842681,2448242842682,2448242842864,2448242843393,2448242843394,0,1,529,712
170,2,1,2448242842864,2448242842864,2448242842864,2448242843216,2448242843404,2448242844944,2448242844944,0,352,1540,2080
171,3,1,2448242843217,2448242843217,2448242843217,2448242843218,2448242843405,2448242844945,2448242844945,0,1,1540,1728
172,0,1,2448242843405,2448242843405,2448242843405,2448242844104,2448242844965,2448242845801,2448242845801,0,699,836,2396
173,1,1,2448242844105,2448242844105,2448242844105,2448242844756,2448242844980,2448242846786,2448242846787,0,651,1806,2681
174,2,1,2448242844980,2448242844981,2448242844981,2448242845141,2448242845323,2448242847593,2448242847593,1,160,2270,2612
175,3,1,2448242845141,2448242845141,2448242845141,2448242845144,2448242845324,2448242847593,2448242847593,0,3,2269,2452
176,0,1,2448242845801,2448242845802,2448242845802,2448242846437,2448242846628,2448242847937,2448242847937,1,635,1309,2135
177,1,1,2448242846787,2448242846788,2448242846788,2448242847414,2448242847614,2448242848575,2448242848575,1,626,961,1787
178,2,1,2448242847614,2448242847614,2448242847614,2448242847765,2448242847943,2448242848890,2448242848890,0,151,947,1276
179,3,1,2448242847765,2448242847765,2448242847765,2448242847767,2448242847944,2448242848890,2448242848890,0,2,946,1125
180,0,1,2448242847944,2448242847944,2448242847944,2448242847945,2448242848104,2448242848890,2448242848890,0,1,786,946
181,1,1,2448242848575,2448242848575,2448242848575,2448242848576,2448242848733,2448242848891,2448242848891,0,1,158,316
182,2,1,2448242848891,2448242848891,2448242848891,2448242848892,2448242849397,2448242849566,2448242849566,0,1,169,675
183,3,1,2448242848892,2448242848892,2448242848892,2448242848892,2448242849398,2448242849567,2448242849567,0,0,169,675
184,0,1,2448242848893,2448242848893,2448242848893,2448242849226,2448242849407,2448242850083,2448242850083,0,333,676,1190
185,1,1,2448242849226,2448242849226,2448242849226,2448242849227,2448242849408,2448242850083,2448242850083,0,1,675,857
186,2,1,2448242849567,2448242849567,2448242849567,2448242849914,2448242850094,2448242850615,2448242850615,0,347,521,1048
187,3,1,2448242849915,2448242849915,2448242849915,2448242849916,2448242850094,2448242850615,2448242850615,0,1,521,700
188,0,1,2448242850094,2448242850094,2448242850094,2448242850442,2448242850626,2448242851142,2448242851142,0,348,516,1048
189,1,1,2448242850442,2448242850442,2448242850442,2448242850443,2448242850627,2448242851142,2448242851142,0,1,515,700
190,2,1,2448242850627,2448242850627,2448242850627,2448242850970,2448242851153,2448242852565,2448242852565,0,343,1412,1938
191,3,1,2448242850971,2448242850971,2448242850971,2448242850972,2448242851153,2448242852565,2448242852565,0,1,1412,1594
192,0,1,2448242851153,2448242851153,2448242851153,2448242851766,2448242852584,2448242853425,2448242853425,0,613,841,2272
193,1,1,2448242851766,2448242851766,2448242851766,2448242852382,2448242852615,2448242854422,2448242854422,0,616,1807,2656
194,2,1,2448242852616,2448242852616,2448242852616,2448242852774,2448242852953,2448242855212,2448242855213,0,158,2259,2596
195,3,1,2448242852774,2448242852774,2448242852774,2448242852777,2448242852954,2448242855213,2448242855213,0,3,2259,2439
196,0,1,2448242853425,2448242853425,2448242853425,2448242854070,2448242854259,2448242855555,2448242855555,0,645,1296,2130
197,1,1,2448242854423,2448242854423,2448242854423,2448242855043,2448242855233,2448242856355,2448242856355,0,620,1122,1932
198,2,1,2448242855233,2448242855233,2448242855233,2448242855386,2448242855562,2448242856513,2448242856513,0,153,951,1280
199,3,1,2448242855386,2448242855386,2448242855386,2448242855387,2448242855563,2448242856513,2448242856513,0,1,950,1127
200,0,1,2448242855563,2448242855563,2448242855563,2448242855564,2448242855723,2448242856513,2448242856513,0,1,790,950
201,1,1,2448242856355,2448242856355,2448242856355,2448242856356,2448242856514,2448242857027,2448242857027,0,1,513,672
202,2,1,2448242856514,2448242856514,2448242856514,2448242856515,2448242857029,2448242857198,2448242857198,0,1,169,684
203,3,1,2448242856515,2448242856515,2448242856515,2448242856516,2448242857030,2448242857199,2448242857199,0,1,169,684
204,0,1,2448242856516,2448242856516,2448242856516,2448242856855,2448242857039,2448242857705,2448242857705,0,339,666,1189
205,1,1,2448242857039,2448242857040,2448242857040,2448242857041,2448242857200,2448242857705,2448242857705,1,1,505,665
206,2,1,2448242857200,2448242857200,2448242857200,2448242857535,2448242857716,2448242858234,2448242858234,0,335,518,1034
207,3,1,2448242857535,2448242857535,2448242857535,2448242857536,2448242857717,2448242858235,2448242858235,0,1,518,700
208,0,1,2448242857717,2448242857717,2448242857717,2448242858066,2448242858245,2448242858755,2448242858755,0,349,510,1038
209,1,1,2448242858066,2448242858066,2448242858066,2448242858067,2448242858246,2448242858755,2448242858755,0,1,509,689
210,2,1,2448242858246,2448242858246,2448242858246,2448242858583,2448242858765,2448242860180,2448242860180,0,337,1415,1934
211,3,1,2448242858583,2448242858583,2448242858583,2448242858585,2448242858766,2448242860181,2448242860181,0,2,1415,1598
212,0,1,2448242858766,2448242858766,2448242858766,2448242859402,2448242860200,2448242861191,2448242861191,0,636,991,2425
213,1,1,2448242859402,2448242859402,2448242859402,2448242860000,2448242860217,2448242861985,2448242861985,0,598,1768,2583
214,2,1,2448242860217,2448242860217,2448242860217,2448242860379,2448242860553,2448242862801,2448242862802,0,162,2248,2584
215,3,1,2448242860379,2448242860379,2448242860379,2448242860381,2448242860553,2448242862802,2448242862802,0,2,2249,2423
216,0,1,2448242861192,2448242861192,2448242861192,2448242861808,2448242862004,2448242863146,2448242863146,0,616,1142,1954
217,1,1,2448242862005,2448242862005,2448242862005,2448242862627,2448242862823,2448242863915,2448242863915,0,622,1092,1910
218,2,1,2448242862823,2448242862823,2448242862823,2448242862975,2448242863152,2448242864074,2448242864074,0,152,922,1251
219,3,1,2448242862975,2448242862975,2448242862975,2448242862976,2448242863153,2448242864074,2448242864074,0,1,921,1099
220,0,1,2448242863153,2448242863153,2448242863153,2448242863154,2448242863313,2448242864074,2448242864074,0,1,761,921
221,1,1,2448242863916,2448242863916,2448242863916,2448242863917,2448242864075,2448242864574,2448242864574,0,1,499,658
222,2,1,2448242864075,2448242864075,2448242864075,2448242864077,2448242864576,2448242864747,2448242864747,0,2,171,672
223,3,1,2448242864077,2448242864077,2448242864077,2448242864078,2448242864577,2448242864748,2448242864748,0,1,171,671
224,0,1,2448242864078,2448242864078,2448242864078,2448242864407,2448242864586,2448242865257,2448242865257,0,329,671,1179
225,1,1,2448242864586,2448242864587,2448242864587,2448242864588,2448242864749,2448242865257,2448242865257,1,1,508,670
226,2,1,2448242864749,2448242864749,2448242864749,2448242865086,2448242865268,2448242865797,2448242865797,0,337,529,1048
227,3,1,2448242865086,2448242865086,2448242865086,2448242865087,2448242865268,2448242865797,2448242865797,0,1,529,711
228,0,1,2448242865268,2448242865268,2448242865268,2448242865626,2448242865808,2448242866314,2448242866314,0,358,506,1046
229,1,1,2448242865626,2448242865627,2448242865627,2448242865628,2448242865808,2448242866314,2448242866314,1,1,506,687
230,2,1,2448242865808,2448242865809,2448242865809,2448242866141,2448242866325,2448242867703,2448242867703,1,332,1378,1894
231,3,1,2448242866141,2448242866142,2448242866142,2448242866142,2448242866326,2448242867704,2448242867704,1,0,1378,1562
232,0,1,2448242866326,2448242866326,2448242866326,2448242866956,2448242867723,2448242868712,2448242868712,0,630,989,2386
233,1,1,2448242866956,2448242866956,2448242866956,2448242867543,2448242867739,2448242869495,2448242869495,0,587,1756,2539
234,2,1,2448242867740,2448242867740,2448242867740,2448242867889,2448242868070,2448242870311,2448242870311,0,149,2241,2571
235,3,1,2448242867890,2448242867890,2448242867890,2448242867893,2448242868071,2448242870311,2448242870312,0,3,2240,2421
236,0,1,2448242868712,2448242868713,2448242868713,2448242869318,2448242869514,2448242870654,2448242870654,1,605,1140,1941
237,1,1,2448242869514,2448242869515,2448242869515,2448242870134,2448242870331,2448242871455,2448242871455,1,619,1124,1940
238,2,1,2448242870332,2448242870332,2448242870332,2448242870481,2448242870660,2448242871612,2448242871612,0,149,952,1280
239,3,1,2448242870482,2448242870482,2448242870482,2448242870483,2448242870660,2448242871613,2448242871613,0,1,953,1131
