item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
37,1,1,2447064565726,2447064565726,2447064565726,2447064565901,2447064565909,2447064568312,2447064568312,0,175,2403,2586
38,2,1,2447064566692,2447064566692,2447064566692,2447064566868,2447064566875,2447064568313,2447064568313,0,176,1438,1621
39,3,1,2447064567659,2447064567659,2447064567659,2447064567835,2447064567842,2447064568313,2447064568313,0,176,471,654
40,0,1,2447064568313,2447064568313,2447064568313,2447064568552,2447064568585,2447064568745,2447064568745,0,239,160,432
41,1,1,2447064568330,2447064568330,2447064568330,2447064568560,2447064568586,2447064568745,2447064568746,0,230,159,415
42,2,1,2447064568365,2447064568365,2447064568365,2447064568574,2447064568586,2447064568746,2447064568746,0,209,160,381
43,3,1,2447064568379,2447064568379,2447064568379,2447064568579,2447064568587,2447064568746,2447064568746,0,200,159,367
44,0,1,2447064568746,2447064568746,2447064568746,2447064568961,2447064568987,2447064569473,2447064569473,0,215,486,727
45,1,1,2447064568763,2447064568763,2447064568763,2447064568971,2447064568988,2447064569473,2447064569473,0,208,485,710
46,2,1,2447064568776,2447064568776,2447064568776,2447064569147,2447064569166,2447064570074,2447064570074,0,371,908,1298
47,3,1,2447064568787,2447064568787,2447064568787,2447064569153,2447064569166,2447064570074,2447064570074,0,366,908,1287
48,0,1,2447064569474,2447064569474,2447064569474,2447064569729,2447064569759,2447064570441,2447064570441,0,255,682,967
49,1,1,2447064569490,2447064569490,2447064569490,2447064569746,2447064569760,2447064570441,2447064570441,0,256,681,951
50,2,1,2447064570075,2447064570075,2447064570075,2447064570264,2447064570282,2447064571005,2447064571005,0,189,723,930
51,3,1,2447064570092,2447064570092,2447064570092,2447064570270,2447064570283,2447064571006,2447064571006,0,178,723,914
52,0,1,2447064570441,2447064570441,2447064570441,2447064570813,2447064570848,2447064571858,2447064571858,0,372,1010,1417
53,1,1,2447064570475,2447064570475,2447064570475,2447064571007,2447064571026,2447064572674,2447064572674,0,532,1648,2199
54,2,1,2447064571026,2447064571026,2447064571026,2447064571217,2447064571232,2447064573010,2447064573010,0,191,1778,1984
55,3,1,2447064571044,2447064571044,2447064571044,2447064571224,2447064571233,2447064573010,2447064573010,0,180,1777,1966
56,0,1,2447064571858,2447064571858,2447064571858,2447064572194,2447064572215,2447064573871,2447064573871,0,336,1656,2013
57,1,1,2447064572674,2447064572674,2447064572674,2447064573011,2447064573032,2447064574680,2447064574680,0,337,1648,2006
58,2,1,2447064573032,2447064573032,2447064573032,2447064573226,2447064573244,2447064574853,2447064574853,0,194,1609,1821
59,3,1,2447064573048,2447064573048,2447064573048,2447064573234,2447064573244,2447064574854,2447064574854,0,186,1610,1806
60,0,1,2447064573872,2447064573872,2447064573872,2447064574049,2447064574055,2447064574854,2447064574854,0,177,799,982
61,1,1,2447064574680,2447064574680,2447064574680,2447064574855,2447064574862,2447064575081,2447064575081,0,175,219,401
62,2,1,2447064574862,2447064574862,2447064574862,2447064575082,2447064575109,2447064575299,2447064575300,0,220,190,437
63,3,1,2447064574877,2447064574877,2447064574877,2447064575089,2447064575109,2447064575300,2447064575300,0,212,191,423
64,0,1,2447064574909,2447064574909,2447064574909,2447064575103,2447064575117,2447064575675,2447064575675,0,194,558,766
65,1,1,2447064575117,2447064575117,2447064575117,2447064575301,2447064575308,2447064575675,2447064575675,0,184,367,558
66,2,1,2447064575308,2447064575308,2447064575308,2447064575496,2447064575515,2447064576168,2447064576168,0,188,653,860
67,3,1,2447064575323,2447064575323,2447064575323,2447064575503,2447064575516,2447064576168,2447064576168,0,180,652,845
68,0,1,2447064575675,2447064575675,2447064575675,2447064575990,2447064576009,2447064576688,2447064576688,0,315,679,1013
69,1,1,2447064575692,2447064575692,2447064575692,2447064575997,2447064576010,2447064576688,2447064576688,0,305,678,996
70,2,1,2447064576168,2447064576168,2447064576168,2447064576356,2447064576374,2447064577237,2447064577237,0,188,863,1069
71,3,1,2447064576184,2447064576184,2447064576184,2447064576362,2447064576375,2447064577237,2447064577237,0,178,862,1053
72,0,1,2447064576688,2447064576688,2447064576688,2447064577061,2447064577085,2447064577950,2447064577950,0,373,865,1262
73,1,1,2447064576704,2447064576704,2447064576704,2447064577239,2447064577268,2447064578934,2447064578934,0,535,1666,2230
74,2,1,2447064577269,2447064577269,2447064577269,2447064577461,2447064577476,2447064579109,2447064579109,0,192,1633,1840
75,3,1,2447064577286,2447064577287,2447064577287,2447064577468,2447064577477,2447064579109,2447064579109,1,181,1632,1822
76,0,1,2447064577950,2447064577950,2447064577950,2447064578288,2447064578308,2447064579972,2447064579972,0,338,1664,2022
77,1,1,2447064578935,2447064578935,2447064578935,2447064579312,2447064579341,2447064580782,2447064580783,0,377,1441,1847
78,2,1,2447064579114,2447064579114,2447064579114,2447064579318,2447064579345,2447064581135,2447064581136,0,204,1790,2021
79,3,1,2447064579134,2447064579134,2447064579134,2447064579323,2447064579345,2447064581136,2447064581136,0,189,1791,2002
80,0,1,2447064579972,2447064579973,2447064579973,2447064580148,2447064580155,2447064581136,2447064581136,1,175,981,1163
81,1,1,2447064580783,2447064580783,2447064580783,2447064580969,2447064580976,2447064581136,2447064581136,0,186,160,353
82,2,1,2447064581136,2447064581137,2447064581137,2447064581383,2447064581416,2447064581584,2447064581584,1,246,168,447
83,3,1,2447064581153,2447064581153,2447064581153,2447064581390,2447064581417,2447064581584,2447064581584,0,237,167,431
84,0,1,2447064581168,2447064581168,2447064581168,2447064581395,2447064581425,2447064581953,2447064581953,0,227,528,785
85,1,1,2447064581200,2447064581200,2447064581200,2447064581410,2447064581425,2447064581953,2447064581953,0,210,528,753
86,2,1,2447064581585,2447064581585,2447064581585,2447064581775,2447064581794,2447064582528,2447064582528,0,190,734,943
87,3,1,2447064581602,2447064581602,2447064581602,2447064581782,2447064581795,2447064582528,2447064582528,0,180,733,926
88,0,1,2447064581953,2447064581954,2447064581954,2447064582193,2447064582212,2447064582895,2447064582895,1,239,683,941
89,1,1,2447064581970,2447064581970,2447064581970,2447064582200,2447064582213,2447064582895,2447064582895,0,230,682,925
90,2,1,2447064582529,2447064582529,2447064582529,2447064582718,2447064582737,2447064583430,2447064583430,0,189,693,901
91,3,1,2447064582546,2447064582546,2447064582546,2447064582725,2447064582737,2447064583431,2447064583431,0,179,694,885
92,0,1,2447064582896,2447064582896,2447064582896,2447064583249,2447064583273,2447064584322,2447064584322,0,353,1049,1426
93,1,1,2447064582912,2447064582912,2447064582912,2447064583432,2447064583451,2447064585150,2447064585150,0,520,1699,2238
94,2,1,2447064583451,2447064583451,2447064583451,2447064583670,2447064583694,2447064585337,2447064585337,0,219,1643,1886
95,3,1,2447064583467,2447064583467,2447064583467,2447064583677,2447064583695,2447064585337,2447064585337,0,210,1642,1870
96,0,1,2447064584322,2447064584322,2447064584322,2447064584660,2447064584679,2447064586243,2447064586243,0,338,1564,1921
97,1,1,2447064585150,2447064585150,2447064585150,2447064585578,2447064585608,2447064587056,2447064587057,0,428,1448,1906
98,2,1,2447064585342,2447064585342,2447064585342,2447064585585,2447064585612,2447064587405,2447064587405,0,243,1793,2063
99,3,1,2447064585362,2447064585362,2447064585362,2447064585590,2447064585613,2447064587405,2447064587406,0,228,1792,2043
100,0,1,2447064586243,2447064586243,2447064586243,2447064586422,2447064586429,2447064587406,2447064587406,0,179,977,1163
101,1,1,2447064587057,2447064587057,2447064587057,2447064587233,2447064587247,2447064587406,2447064587406,0,176,159,349
102,2,1,2447064587406,2447064587406,2447064587406,2447064587649,2447064587682,2447064587850,2447064587850,0,243,168,444
103,3,1,2447064587428,2447064587428,2447064587428,2447064587656,2447064587683,2447064587850,2447064587850,0,228,167,422
104,0,1,2447064587445,2447064587445,2447064587445,2447064587661,2447064587690,2447064588219,2447064588219,0,216,529,774
105,1,1,2447064587458,2447064587459,2447064587459,2447064587667,2447064587691,2447064588219,2447064588219,1,208,528,760
106,2,1,2447064587851,2447064587851,2447064587851,2447064588042,2447064588060,2447064588707,2447064588707,0,191,647,856
107,3,1,2447064587868,2447064587868,2447064587868,2447064588048,2447064588061,2447064588707,2447064588707,0,180,646,839
108,0,1,2447064588219,2447064588219,2447064588219,2447064588407,2447064588426,2447064589232,2447064589232,0,188,806,1013
109,1,1,2447064588235,2447064588235,2447064588235,2447064588414,2447064588426,2447064589232,2447064589232,0,179,806,997
110,2,1,2447064588707,2447064588707,2447064588707,2447064588896,2447064588915,2447064589779,2447064589779,0,189,864,1072
111,3,1,2447064588724,2447064588724,2447064588724,2447064588903,2447064588915,2447064589779,2447064589779,0,179,864,1055
112,0,1,2447064589232,2447064589232,2447064589232,2447064589585,2447064589618,2447064590484,2447064590484,0,353,866,1252
113,1,1,2447064589248,2447064589248,2447064589248,2447064589780,2447064589800,2447064591342,2447064591342,0,532,1542,2094
114,2,1,2447064589800,2447064589800,2447064589800,2447064589988,2447064590014,2447064591518,2447064591518,0,188,1504,1718
115,3,1,2447064589816,2447064589816,2447064589816,2447064589994,2447064590014,2447064591518,2447064591518,0,178,1504,1702
116,0,1,2447064590484,2447064590484,2447064590484,2447064590842,2447064590872,2447064592402,2447064592402,0,358,1530,1918
117,1,1,2447064591342,2447064591342,2447064591342,2447064591724,2447064591771,2447064593390,2447064593390,0,382,1619,2048
118,2,1,2447064591523,2447064591523,2447064591523,2447064591743,2447064591775,2447064593568,2447064593568,0,220,1793,2045
119,3,1,2447064591544,2447064591544,2447064591544,2447064591751,2447064591775,2447064593568,2447064593568,0,207,1793,2024
120,0,1,2447064592402,2447064592402,2447064592402,2447064592579,2447064592585,2447064593568,2447064593568,0,177,983,1166
121,1,1,2447064593391,2447064593391,2447064593391,2447064593570,2447064593577,2447064593778,2447064593778,0,179,201,387
122,2,1,2447064593577,2447064593577,2447064593577,2447064593780,2447064593796,2447064593989,2447064593989,0,203,193,412
123,3,1,2447064593592,2447064593592,2447064593592,2447064593786,2447064593797,2447064593990,2447064593990,0,194,193,398
124,0,1,2447064593606,2447064593606,2447064593606,2447064593791,2447064593804,2447064594393,2447064594393,0,185,589,787
125,1,1,2447064593805,2447064593805,2447064593805,2447064593991,2447064593998,2447064594394,2447064594394,0,186,396,589
126,2,1,2447064593998,2447064593998,2447064593998,2447064594207,2447064594234,2447064594930,2447064594930,0,209,696,932
127,3,1,2447064594014,2447064594014,2447064594014,2447064594213,2447064594235,2447064594930,2447064594930,0,199,695,916
128,0,1,2447064594394,2447064594394,2447064594394,2447064594584,2447064594612,2447064595453,2447064595453,0,190,841,1059
129,1,1,2447064594412,2447064594412,2447064594412,2447064594600,2447064594613,2447064595453,2447064595453,0,188,840,1041
130,2,1,2447064594930,2447064594930,2447064594930,2447064595120,2447064595138,2447064595802,2447064595802,0,190,664,872
131,3,1,2447064594947,2447064594947,2447064594947,2447064595126,2447064595139,2447064595803,2447064595803,0,179,664,856
132,0,1,2447064595453,2447064595453,2447064595453,2447064595807,2447064595831,2447064596685,2447064596685,0,354,854,1232
133,1,1,2447064595470,2447064595470,2447064595470,2447064596024,2447064596053,2447064597669,2447064597670,0,554,1616,2199
134,2,1,2447064595831,2447064595831,2447064595831,2447064596030,2447064596057,2447064597861,2447064597861,0,199,1804,2030
135,3,1,2447064595851,2447064595851,2447064595851,2447064596035,2447064596058,2447064597861,2447064597861,0,184,1803,2010
136,0,1,2447064596685,2447064596685,2447064596685,2447064597023,2447064597042,2447064598745,2447064598745,0,338,1703,2060
137,1,1,2447064597670,2447064597670,2447064597670,2447064598075,2447064598114,2447064599537,2447064599537,0,405,1423,1867
138,2,1,2447064597867,2447064597867,2447064597867,2447064598090,2447064598118,2447064599715,2447064599715,0,223,1597,1848
139,3,1,2447064597887,2447064597887,2447064597887,2447064598096,2447064598118,2447064599715,2447064599715,0,209,1597,1828
140,0,1,2447064598745,2447064598745,2447064598745,2447064598923,2447064598929,2447064599715,2447064599715,0,178,786,970
141,1,1,2447064599537,2447064599537,2447064599537,2447064599717,2447064599723,2447064599926,2447064599926,0,180,203,389
142,2,1,2447064599723,2447064599724,2447064599724,2447064599927,2447064599944,2447064600136,2447064600136,1,203,192,412
143,3,1,2447064599740,2447064599740,2447064599740,2447064599934,2447064599944,2447064600136,2447064600136,0,194,192,396
144,0,1,2447064599754,2447064599754,2447064599754,2447064599939,2447064599952,2447064600448,2447064600449,0,185,496,694
145,1,1,2447064599952,2447064599952,2447064599952,2447064600138,2447064600145,2447064600449,2447064600449,0,186,304,497
146,2,1,2447064600145,2447064600145,2447064600145,2447064600450,2447064600469,2447064601059,2447064601059,0,305,590,914
147,3,1,2447064600159,2447064600159,2447064600159,2447064600457,2447064600469,2447064601059,2447064601059,0,298,590,900
148,0,1,2447064600469,2447064600469,2447064600469,2447064600712,2447064600743,2447064601439,2447064601439,0,243,696,970
149,1,1,2447064600499,2447064600499,2447064600499,2447064600730,2447064600743,2447064601439,2447064601439,0,231,696,940
150,2,1,2447064601059,2447064601060,2447064601060,2447064601252,2447064601270,2447064601976,2447064601976,1,192,706,916
151,3,1,2447064601077,2447064601077,2447064601077,2447064601258,2447064601281,2447064601976,2447064601976,0,181,695,899
152,0,1,2447064601440,2447064601440,2447064601440,2447064601794,2447064601818,2447064602835,2447064602835,0,354,1017,1395
153,1,1,2447064601457,2447064601457,2447064601457,2447064601977,2447064601997,2447064603663,2447064603663,0,520,1666,2206
154,2,1,2447064601997,2447064601997,2447064601997,2447064602189,2447064602204,2447064603999,2447064604000,0,192,1795,2002
155,3,1,2447064602013,2447064602013,2447064602013,2447064602196,2447064602204,2447064604000,2447064604000,0,183,1796,1987
156,0,1,2447064602835,2447064602835,2447064602835,2447064603172,2447064603192,2447064604736,2447064604736,0,337,1544,1901
157,1,1,2447064603663,2447064603663,2447064603663,2447064604001,2447064604021,2447064605686,2447064605686,0,338,1665,2023
158,2,1,2447064604021,2447064604021,2447064604021,2447064604240,2447064604263,2447064605872,2447064605872,0,219,1609,1851
159,3,1,2447064604036,2447064604036,2447064604036,2447064604246,2447064604264,2447064605873,2447064605873,0,210,1609,1837
160,0,1,2447064604736,2447064604736,2447064604736,2447064604913,2447064604919,2447064605873,2447064605873,0,177,954,1137
161,1,1,2447064605686,2447064605686,2447064605686,2447064605874,2447064605881,2447064606082,2447064606082,0,188,201,396
162,2,1,2447064605881,2447064605881,2447064605881,2447064606083,2447064606099,2447064606292,2447064606292,0,202,193,411
163,3,1,2447064605895,2447064605896,2447064605896,2447064606089,2447064606100,2447064606292,2447064606292,1,193,192,396
164,0,1,2447064605910,2447064605910,2447064605910,2447064606094,2447064606108,2447064606664,2447064606664,0,184,556,754
165,1,1,2447064606108,2447064606108,2447064606108,2447064606294,2447064606300,2447064606665,2447064606665,0,186,365,557
166,2,1,2447064606300,2447064606300,2447064606300,2447064606489,2447064606507,2447064607210,2447064607210,0,189,703,910
167,3,1,2447064606315,2447064606315,2447064606315,2447064606495,2447064606507,2447064607210,2447064607210,0,180,703,895
168,0,1,2447064606665,2447064606665,2447064606665,2447064606868,2447064606895,2447064607576,2447064607576,0,203,681,911
169,1,1,2447064606681,2447064606681,2447064606681,2447064606875,2447064606896,2447064607576,2447064607576,0,194,680,895
170,2,1,2447064607210,2447064607210,2447064607210,2447064607399,2447064607417,2447064608109,2447064608109,0,189,692,899
171,3,1,2447064607227,2447064607227,2447064607227,2447064607405,2447064607418,2447064608109,2447064608109,0,178,691,882
172,0,1,2447064607576,2447064607576,2447064607576,2447064607928,2447064607952,2447064609113,2447064609113,0,352,1161,1537
173,1,1,2447064607592,2447064607592,2447064607592,2447064608111,2447064608129,2447064609940,2447064609940,0,519,1811,2348
174,2,1,2447064608129,2447064608129,2447064608129,2447064608318,2447064608332,2447064610125,2447064610125,0,189,1793,1996
175,3,1,2447064608146,2447064608146,2447064608146,2447064608324,2447064608332,2447064610126,2447064610126,0,178,1794,1980
176,0,1,2447064609113,2447064609113,2447064609113,2447064609450,2447064609470,2447064610997,2447064610997,0,337,1527,1884
177,1,1,2447064609940,2447064609940,2447064609940,2447064610326,2447064610367,2447064611966,2447064611966,0,386,1599,2026
178,2,1,2447064610131,2447064610131,2447064610131,2447064610343,2447064610371,2447064612142,2447064612142,0,212,1771,2011
179,3,1,2447064610151,2447064610151,2447064610151,2447064610349,2447064610371,2447064612142,2447064612142,0,198,1771,1991
180,0,1,2447064610997,2447064610997,2447064610997,2447064611189,2447064611204,2447064612142,2447064612143,0,192,938,1145
181,1,1,2447064611966,2447064611966,2447064611966,2447064612144,2447064612150,2447064612349,2447064612349,0,178,199,383
182,2,1,2447064612150,2447064612150,2447064612150,2447064612351,2447064612367,2447064612549,2447064612549,0,201,182,399
183,3,1,2447064612166,2447064612166,2447064612166,2447064612357,2447064612368,2447064612549,2447064612549,0,191,181,383
184,0,1,2447064612180,2447064612180,2447064612180,2447064612362,2447064612375,2447064612919,2447064612919,0,182,544,739
185,1,1,2447064612375,2447064612376,2447064612376,2447064612551,2447064612557,2447064612919,2447064612919,1,175,362,543
186,2,1,2447064612557,2447064612557,2447064612557,2447064612744,2447064612762,2447064613441,2447064613441,0,187,679,884
187,3,1,2447064612571,2447064612571,2447064612571,2447064612750,2447064612762,2447064613442,2447064613442,0,179,680,871
188,0,1,2447064612919,2447064612920,2447064612920,2447064613107,2447064613125,2447064613990,2447064613990,1,187,865,1070
189,1,1,2447064612935,2447064612935,2447064612935,2447064613113,2447064613125,2447064613990,2447064613991,0,178,865,1055
190,2,1,2447064613442,2447064613442,2447064613442,2447064613646,2447064613674,2447064614402,2447064614403,0,204,728,960
191,3,1,2447064613460,2447064613460,2447064613460,2447064613652,2447064613675,2447064614403,2447064614403,0,192,728,943
192,0,1,2447064613991,2447064613991,2447064613991,2447064614407,2447064614442,2447064615288,2447064615288,0,416,846,1297
193,1,1,2447064614009,2447064614009,2447064614009,2447064614641,2447064614671,2447064616276,2447064616276,0,632,1605,2267
194,2,1,2447064614442,2447064614442,2447064614442,2447064614647,2447064614675,2447064616451,2447064616451,0,205,1776,2009
195,3,1,2447064614463,2447064614463,2447064614463,2447064614652,2447064614675,2447064616452,2447064616452,0,189,1777,1989
196,0,1,2447064615289,2447064615289,2447064615289,2447064615627,2447064615647,2447064617354,2447064617354,0,338,1707,2065
197,1,1,2447064616277,2447064616277,2447064616277,2447064616689,2447064616718,2447064618319,2447064618319,0,412,1601,2042
198,2,1,2447064616457,2447064616457,2447064616457,2447064616695,2447064616722,2447064618512,2447064618512,0,238,1790,2055
199,3,1,2447064616477,2447064616477,2447064616477,2447064616700,2447064616722,2447064618512,2447064618513,0,223,1790,2035
200,0,1,2447064617354,2447064617355,2447064617355,2447064617530,2447064617537,2447064618513,2447064618513,1,175,976,1158
201,1,1,2447064618319,2447064618319,2447064618319,2447064618514,2447064618529,2447064618731,2447064618732,0,195,202,412
202,2,1,2447064618529,2447064618529,2447064618529,2447064618733,2447064618749,2447064618932,2447064618932,0,204,183,403
203,3,1,2447064618545,2447064618545,2447064618545,2447064618739,2447064618750,2447064618933,2447064618933,0,194,183,388
204,0,1,2447064618559,2447064618559,2447064618559,2447064618744,2447064618758,2447064619322,2447064619322,0,185,564,763
205,1,1,2447064618758,2447064618758,2447064618758,2447064618934,2447064618940,2447064619322,2447064619322,0,176,382,564
206,2,1,2447064618941,2447064618941,2447064618941,2447064619144,2447064619162,2447064619853,2447064619853,0,203,691,912
207,3,1,2447064618968,2447064618968,2447064618968,2447064619150,2447064619163,2447064619853,2447064619853,0,182,690,885
208,0,1,2447064619322,2447064619322,2447064619322,2447064619511,2447064619537,2447064620378,2447064620378,0,189,841,1056
209,1,1,2447064619339,2447064619339,2447064619339,2447064619525,2447064619538,2447064620379,2447064620379,0,186,841,1040
210,2,1,2447064619853,2447064619853,2447064619853,2447064620042,2447064620060,2447064620743,2447064620743,0,189,683,890
211,3,1,2447064619870,2447064619870,2447064619870,2447064620048,2447064620061,2447064620744,2447064620744,0,178,683,874
212,0,1,2447064620379,2447064620379,2447064620379,2447064620748,2447064620785,2447064621751,2447064621751,0,369,966,1372
213,1,1,2447064620410,2447064620410,2447064620410,2447064620981,2447064621011,2447064622583,2447064622583,0,571,1572,2173
214,2,1,2447064620785,2447064620785,2447064620785,2447064620988,2447064621015,2447064622758,2447064622758,0,203,1743,1973
215,3,1,2447064620805,2447064620805,2447064620805,2447064620993,2447064621015,2447064622759,2447064622759,0,188,1744,1954
216,0,1,2447064621751,2447064621751,2447064621751,2447064622092,2447064622111,2447064623632,2447064623632,0,341,1521,1881
217,1,1,2447064622584,2447064622584,2447064622584,2447064622960,2447064623000,2447064624444,2447064624444,0,376,1444,1860
218,2,1,2447064622763,2447064622764,2447064622764,2447064622966,2447064623004,2447064624785,2447064624785,1,202,1781,2021
219,3,1,2447064622783,2447064622783,2447064622783,2447064622971,2447064623004,2447064624785,2447064624785,0,188,1781,2002
220,0,1,2447064623632,2447064623632,2447064623632,2447064623810,2447064623817,2447064624785,2447064624785,0,178,968,1153
221,1,1,2447064624444,2447064624445,2447064624445,2447064624620,2447064624627,2447064624785,2447064624785,1,175,158,340
222,2,1,2447064624786,2447064624786,2447064624786,2447064625021,2447064625063,2447064625231,2447064625232,0,235,168,445
223,3,1,2447064624802,2447064624802,2447064624802,2447064625027,2447064625063,2447064625232,2447064625232,0,225,169,430
224,0,1,2447064624833,2447064624833,2447064624833,2447064625044,2447064625071,2447064625600,2447064625600,0,211,529,767
225,1,1,2447064624847,2447064624847,2447064624847,2447064625057,2447064625072,2447064625601,2447064625601,0,210,529,754
226,2,1,2447064625232,2447064625232,2447064625232,2447064625424,2447064625443,2447064626121,2447064626121,0,192,678,889
227,3,1,2447064625250,2447064625250,2447064625250,2447064625431,2447064625443,2447064626121,2447064626121,0,181,678,871
228,0,1,2447064625601,2447064625601,2447064625601,2447064625789,2447064625808,2447064626641,2447064626641,0,188,833,1040
229,1,1,2447064625617,2447064625617,2447064625617,2447064625795,2447064625808,2447064626641,2447064626641,0,178,833,1024
230,2,1,2447064626122,2447064626122,2447064626122,2447064626309,2447064626327,2447064627040,2447064627040,0,187,713,918
231,3,1,2447064626138,2447064626138,2447064626138,2447064626315,2447064626327,2447064627040,2447064627041,0,177,713,902
232,0,1,2447064626641,2447064626641,2447064626641,2447064627045,2447064627070,2447064628093,2447064628094,0,404,1023,1452
233,1,1,2447064626658,2447064626658,2447064626658,2447064627271,2447064627308,2447064628923,2447064628924,0,613,1615,2265
234,2,1,2447064627070,2447064627070,2447064627070,2447064627285,2447064627312,2447064629100,2447064629100,0,215,1788,2030
235,3,1,2447064627090,2447064627090,2447064627090,2447064627290,2447064627313,2447064629101,2447064629101,0,200,1788,2011
236,0,1,2447064628094,2447064628094,2447064628094,2447064628435,2447064628454,2447064629984,2447064629984,0,341,1530,1890
237,1,1,2447064628924,2447064628924,2447064628924,2447064629323,2447064629353,2447064630945,2447064630945,0,399,1592,2021
238,2,1,2447064629106,2447064629106,2447064629106,2447064629330,2447064629357,2447064631130,2447064631130,0,224,1773,2024
239,3,1,2447064629139,2447064629140,2447064629140,2447064629335,2447064629358,2447064631130,2447064631131,1,195,1772,1990
240,0,1,2447064629984,2447064629984,2447064629984,2447064630161,2447064630167,2447064631131,2447064631131,0,177,964,1147
